Name,Rank,Primary School,Secondary School,Health,Balance Block,Death Block,Fire Block,Ice Block,Life Block,Myth Block,Shadow Block,Storm Block
Bort Malletmane,3,Myth,,585,0,0,0,0,0,0,0,0
Bort Shadowmane,16,Shadow,Myth,12600,234,234,234,234,234,234,234,234
Boulderbone,5,Myth,,1200,0,0,0,0,0,0,0,0
Bouncer Maltazard,16,Life,,11360,106,106,106,106,106,106,106,106
Bound Specter,7,Life,,810,0,0,0,0,0,0,0,0
Bowery Boys Thug,5,Life,,750,0,0,0,0,0,0,0,0
Brady the Sneak,5,Myth,,960,0,0,0,0,0,0,0,0
Brainworm,17,Life,Death,10400,237,237,237,237,237,237,237,237
Braised Lamb,6,Fire,,3180,139,139,139,139,139,139,139,139
Brandon,10,Balance,,2035,57,57,57,57,57,57,57,57
Brandon,10,Death,,2035,57,57,57,57,57,57,57,57
Brandon,10,Fire,,2035,57,57,57,57,57,57,57,57
Brandon,10,Ice,,2280,116,116,116,116,116,116,116,116
Brandon,10,Life,,2035,38,38,38,38,38,38,38,38
Brandon,10,Myth,,2035,38,38,38,38,38,38,38,38
Brandon,10,Storm,,1920,18,18,18,18,18,18,18,18
Briar,15,Life,,7650,116,116,116,116,116,116,116,116
Briar Scourge,17,Ice,Death,11600,237,237,237,237,237,237,237,237
Bristleclaw,10,Death,,4480,18,18,18,18,18,18,18,18
Bristlehide Raider,9,Death,,1310,0,0,0,0,0,0,0,0
Broken Land Guardian,15,Fire,,9600,57,57,57,57,57,57,57,57
Broken Land Mammoth,15,Death,,3720,38,38,38,38,38,38,38,38
Broken Land Spirit,15,Myth,,3040,0,0,0,0,0,0,0,0
Broken Stumps,13,Death,,3360,18,18,18,18,18,18,18,18
Bronze Hoplite,13,Fire,,2960,57,57,57,57,57,57,57,57
Bronze Hoplite,14,Fire,,325,0,0,0,0,0,0,0,0
Broodmother,13,Balance,,3220,15,15,15,15,15,15,15,15
Broodmother,15,Balance,,4395,119,119,119,119,119,119,119,119
Broodmother,6,Balance,,710,0,0,0,0,0,0,0,0
Broodmother,8,Balance,,970,0,0,0,0,0,0,0,0
Broodmother,10,Balance,,2070,9,9,9,9,9,9,9,9
Broodmother,13,Fire,,18360,38,38,38,38,38,38,38,38
Broodmother,13,Fire,,18360,38,38,38,38,38,38,38,38
Brown Recluse,5,Life,,675,0,0,0,0,0,0,0,0
Brownwood Tormentor,6,Life,,3320,0,0,0,0,0,0,0,0
Brulee Sucre,3,Life,,2175,0,0,0,0,0,0,0,0
Brulee Sucre,5,Life,,3265,0,0,0,0,0,0,0,0
Brulee Sucre,11,Life,,4350,38,38,38,38,38,38,38,38
Brulee Sucre,12,Life,,5440,57,57,57,57,57,57,57,57
Brulee Sucre,2,Life,,1090,0,0,0,0,0,0,0,0
Brume Goblin,3,Balance,,600,0,0,0,0,0,0,0,0
Brume Goblin,6,Balance,,960,0,0,0,0,0,0,0,0
Brume Goblin,10,Balance,,1920,0,0,0,0,0,0,0,0
Brume Goblin,11,Balance,,3840,0,0,0,0,0,0,0,0
Brume Goblin,12,Balance,,5200,18,18,18,18,18,18,18,18
Brunach Sorrow Heart,11,Fire,,4800,38,38,38,38,38,38,38,38
Brutus Starkwave,9,Balance,,3255,0,0,0,0,0,0,0,0
Bug Collector,16,Myth,,9840,117,117,117,117,117,117,117,117
Bull Lancer,7,Balance,,1280,0,0,0,0,0,0,0,0
Bulldog Sergeant Major,4,Death,,1205,0,0,0,0,0,0,0,0
Bullhemoth,15,Death,,11400,57,57,57,57,57,57,57,57
Bully Mammoth,14,Ice,,2240,18,18,18,18,18,18,18,18
Bumbai Rebel Lieutenant,15,Storm,,3220,57,57,57,57,57,57,57,57
Bumbai Rebel Warrior,15,Balance,,2480,120,120,120,120,120,120,120,120
Bumbai Rebel Warrior,15,Fire,,2300,77,77,77,77,77,77,77,77
Bunferatu,15,Death,,23600,77,77,77,77,77,77,77,77
Burly Troll,4,Myth,,525,0,0,0,0,0,0,0,0
Burned Out Soul,3,Fire,,310,0,0,0,0,0,0,0,0
Burning Flamewing,8,Fire,,845,0,0,0,0,0,0,0,0
Burning Hart,4,Fire,,730,119,119,119,119,119,119,119,119
Burning Hate,6,Fire,,670,0,0,0,0,0,0,0,0
Burny Bug,15,Balance,,2690,77,77,77,77,77,77,77,77
Buster Crab,11,Balance,,11105,18,18,18,18,18,18,18,18
Bwana Shadowriver,11,Fire,,5070,38,38,38,38,38,38,38,38
CL-Polymorph-Mob-Draconian,50,Fire,,2500,0,0,0,0,0,0,0,0
CL-Polymorph-Mob-Ice-Colossus,50,Ice,,3200,0,0,0,0,0,0,0,0
CL-Polymorph-Mob-Mander,50,Balance,,2000,10,10,10,10,10,10,10,10
CL-Polymorph-Mob-Storm-Elemental,50,Storm,,2500,0,0,0,0,0,0,0,0
CL-Polymorph-Mob-Treant,50,Life,,3000,0,0,0,0,0,0,0,0
Cabal Chronomancer,15,Fire,,3320,77,77,77,77,77,77,77,77
Cabal Lambaster,15,Balance,,4400,97,97,97,97,97,97,97,97
Cabal Prawn,15,Myth,,2450,97,97,97,97,97,97,97,97
Cabal Soldier,17,Balance,,3520,109,109,109,109,109,109,109,109
Cabal Soldier,17,Storm,,3040,87,87,87,87,87,87,87,87
Cabal Soldier,17,Ice,,4230,150,150,150,150,150,150,150,150
Cabal Soldier,17,Myth,,3600,107,107,107,107,107,107,107,107
Cabal Soldier,17,Ice,,4450,158,158,158,158,158,158,158,158
Cablooey,10,Life,,3650,0,0,0,0,0,0,0,0
Caleban,17,Balance,,10780,97,97,97,97,97,97,97,97
Calista,11,Storm,,9680,38,38,38,38,38,38,38,38
Calixco Warrior,15,Fire,,3320,77,77,77,77,77,77,77,77
Calixco Warrior,15,Life,,3860,86,86,86,86,86,86,86,86
Calvin Moonpetal,4,Life,,850,0,0,0,0,0,0,0,0
Candied Ram,17,Storm,,2785,80,80,80,80,80,80,80,80
Canyon Rager,4,Life,,550,0,0,0,0,0,0,0,0
Caoranach the Fire-Spitter,11,Fire,,10000,38,38,38,38,38,38,38,38
Cap'n Nigel Skullcrack,11,Ice,,2400,18,18,18,18,18,18,18,18
Capricorn the Gruff Goat,17,Life,,9920,237,237,237,237,237,237,237,237
Captain Cosrow,15,Balance,,4040,77,77,77,77,77,77,77,77
Captain Grot,15,Death,,10640,87,87,87,87,87,87,87,87
Captain Hockins,12,Death,,4480,0,0,0,0,0,0,0,0
Captain Kravchuck,15,Balance,,13000,57,57,57,57,57,57,57,57
Captain Loranzo,15,Balance,,12720,57,57,57,57,57,57,57,57
Captain Slither,15,Myth,,7360,77,77,77,77,77,77,77,77
Captain Sparx,6,Storm,,3790,131,131,131,131,131,131,131,131
Captain Strato-Viper,15,Death,,11760,87,87,87,87,87,87,87,87
Captain Thuria,16,Death,,3825,158,158,158,158,158,158,158,158
Captain Winters,15,Ice,,12960,57,57,57,57,57,57,57,57
Captain Zubkov,15,Life,,12745,57,57,57,57,57,57,57,57
Captive Banshee,4,Death,,600,0,0,0,0,0,0,0,0
Caquix Nine Shadows,12,Death,,14920,57,57,57,57,57,57,57,57
Carbuncle,4,Life,,1090,237,237,237,237,237,237,237,237
Carrier Hornet,13,Life,,3710,18,18,18,18,18,18,18,18
Carrion Craver,3,Death,,750,0,0,0,0,0,0,0,0
Carrion Flower Man,10,Life,,1745,0,0,0,0,0,0,0,0
Carson Spritethief,90,Life,,500,20,20,20,100,87,20,20,20
Carson Spritethief ,9,Life,,7805,20,20,20,100,87,20,20,20
Carthaginian Elephant Warrior,7,Fire,,1200,0,0,0,0,0,0,0,0
Caruso,9,Balance,,1850,57,57,57,57,57,57,57,57
Cat Bandit,50,Storm,,2500,0,0,0,0,0,0,0,0
Catalan the Lightning Lizard,12,Storm,,11520,57,57,57,57,57,57,57,57
Cave Crawler,14,Myth,,2,0,0,0,0,0,0,0,0
Cave Crawler,14,Myth,,3875,18,18,18,18,18,18,18,18
Cave Golem,6,Myth,,740,0,0,0,0,0,0,0,0
Cave Golem,7,Myth,,1010,0,0,0,0,0,0,0,0
Cavendish Newcastle,11,Death,,4800,38,38,38,38,38,38,38,38
Celestian Construct,10,Moon,,2135,18,18,18,18,18,18,18,18
Celestian Defender,10,Ice,,1150,0,0,0,0,0,0,0,0
Celestian Defender,10,Moon,,1265,0,0,0,0,0,0,0,0
Celestian Partisan,9,Moon,,1150,0,0,0,0,0,0,0,0
Celestian Partisan,9,Moon,,1265,0,0,0,0,0,0,0,0
Celestian Remnant,10,Star,,1290,0,0,0,0,0,0,0,0
Celestian Revenant,10,Star,,1150,0,0,0,0,0,0,0,0
Cerberus,13,Myth,,11680,38,38,38,38,38,38,38,38
Cerberus,13,Balance,,11680,38,38,38,38,38,38,38,38
Cerberus,13,Fire,,11680,38,38,38,38,38,38,38,38
Certorr,10,Sun,,4965,18,18,18,18,18,18,18,18
Chac Uayab Xoc,13,Life,,16800,77,77,77,77,77,77,77,77
Chac Uayab Xoc,13,Life,,16800,77,77,77,77,77,77,77,77
Chagan Nosebiter,11,Fire,,8080,38,38,38,38,38,38,38,38
Chantico Blue Air,13,Ice,,16200,77,77,77,77,77,77,77,77
Charcay,14,Fire,,4700,58,58,58,58,58,58,58,58
Charged Echo of Apep,11,Storm,,1150,57,57,57,57,57,57,57,57
Charlene Ward,19,Death,,11000,198,198,198,198,198,198,198,198
Charlie,18,Fire,,4095,119,119,119,119,119,119,119,119
Charmed Slave,2,Fire,,150,0,0,0,0,0,0,0,0
Charmed Sprite,2,Death,,200,0,0,0,0,0,0,0,0
Charred Flyingfish,1,Fire,,300,0,0,0,0,0,0,0,0
Charred Hobgoblin,4,Fire,,660,119,119,119,119,119,119,119,119
Chelicaran Stalker,10,Ice,,2115,0,0,0,0,0,0,0,0
Cheliceran Crawler,11,Balance,,2225,18,18,18,18,18,18,18,18
Cherry Gobbler,18,Death,Fire,4270,153,153,153,153,153,153,153,153
Chester Droors,5,Life,,675,0,0,0,0,0,0,0,0
Chief Mate McGurk,11,Death,,2050,0,0,0,0,0,0,0,0
Chief Whip,5,Life,,4060,0,0,0,0,0,0,0,0
Chihane Flier,2,Myth,,620,0,0,0,0,0,0,0,0
Chihane Flier,3,Myth,,675,0,0,0,0,0,0,0,0
Chihane Flier,5,Myth,,730,0,0,0,0,0,0,0,0
Chihane Flier,11,Myth,,2890,0,0,0,0,0,0,0,0
Chihane Flier,12,Myth,,3450,18,18,18,18,18,18,18,18
Chilling Helper,15,Ice,,4020,121,121,121,121,121,121,121,121
Chilling Helper,10,Ice,,2010,100,100,100,100,100,100,100,100
Chilling Helper,5,Ice,,612,0,0,0,0,0,0,0,0
Chilly,16,Ice,,6800,394,394,394,394,394,394,394,394
Chilly Fishman,1,Ice,,400,0,0,0,0,0,0,0,0
Chitin Titan,6,Life,,3500,237,237,237,237,237,237,237,237
Chocolate Moose,17,Death,,3825,119,119,119,119,119,119,119,119
Chocolate Moosetaur,17,Ice,,4450,158,158,158,158,158,158,158,158
Chomper McGill,10,Storm,,5770,18,18,18,18,18,18,18,18
Chompers,6,Life,,2160,237,237,237,237,237,237,237,237
Chromeclops,14,Myth,,3220,13,13,13,13,13,13,13,13
Chromeclops,16,Myth,,4450,127,127,127,127,127,127,127,127
Chromeclops,7,Myth,,715,0,0,0,0,0,0,0,0
Chromeclops,9,Myth,,965,0,0,0,0,0,0,0,0
Chromeclops,11,Myth,,2070,7,7,7,7,7,7,7,7
Chronius,8,Fire,,4000,0,0,0,0,0,0,0,0
Chronomaster Devlin,15,Balance,,9800,97,97,97,97,97,97,97,97
Chuckling Cloud,3,Storm,,435,0,0,0,0,0,0,0,0
Chuckling Cloud,5,Storm,,650,0,0,0,0,0,0,0,0
Chuckling Cloud,11,Storm,,695,38,38,38,38,38,38,38,38
Chuckling Cloud,12,Storm,,870,57,57,57,57,57,57,57,57
Chuckling Cloud,2,Storm,,325,0,0,0,0,0,0,0,0
Cinnamon Troll,17,Myth,,3310,98,98,98,98,98,98,98,98
Cinnamon Troll,17,Myth,,3670,109,109,109,109,109,109,109,109
Cipactli,13,Death,,17200,69,69,69,69,69,69,69,69
Cizin Seven Death,13,Ice,,17520,50,50,50,50,50,50,50,50
Clanker,5,Life,,1200,0,0,0,0,0,0,0,0
Claude,18,Life,,4755,202,202,202,202,202,202,202,202
Clemente Moraga,13,Fire,,15000,57,57,57,57,57,57,57,57
Clinker,4,Myth,,800,0,0,0,0,0,0,0,0
Clockwork Defender,7,Storm,,760,0,0,0,0,0,0,0,0
Clockwork Golem,1,Life,,135,0,0,0,0,0,0,0,0
Clockwork Golem,1,Life,,885,0,0,0,0,0,0,0,0
Clockwork Golem,1,Life,,3400,0,0,0,0,0,0,0,0
Clockwork Golem,6,Life,,800,0,0,0,0,0,0,0,0
Clockwork Helper,4,Balance,,550,0,0,0,0,0,0,0,0
Clockwork Spanner,3,Death,,4070,97,97,97,97,97,97,97,97
Clockwork Spanner,3,Fire,,3650,155,155,155,155,155,155,155,155
Clockwork Spanner,3,Storm,,3540,57,57,57,57,57,57,57,57
Clockwork Spanner,11,Life,,2910,38,38,38,38,38,38,38,38
Clockwork Spanner,13,Life,,3415,57,57,57,57,57,57,57,57
Clockwork Spanner,3,Life,,905,0,0,0,0,0,0,0,0
Clockwork Spanner,5,Life,,1410,0,0,0,0,0,0,0,0
Clockwork Spanner,7,Life,,1910,38,38,38,38,38,38,38,38
Clockwork Spanner,9,Life,,2410,38,38,38,38,38,38,38,38
Clockwork Warrior,5,Balance,,575,0,0,0,0,0,0,0,0
Clockwork Wizard,4,Life,,560,0,0,0,0,0,0,0,0
Clockwork Wizard,14,Life,,325,0,0,0,0,0,0,0,0
Clockworker,10,Balance,,2770,57,57,57,57,57,57,57,57
Clockworker,12,Balance,,3240,77,77,77,77,77,77,77,77
Clockworker,2,Balance,,880,0,0,0,0,0,0,0,0
Clockworker,4,Balance,,1350,0,0,0,0,0,0,0,0
Clockworker,6,Balance,,1820,18,18,18,18,18,18,18,18
Clockworker,8,Balance,,2295,38,38,38,38,38,38,38,38
Clonky,5,Storm,,2200,0,0,0,0,0,0,0,0
Clovis,15,Ice,,7320,77,77,77,77,77,77,77,77
Coatl Earth Mother,12,Life,,11080,57,57,57,57,57,57,57,57
Cobraxas,16,Storm,,10640,57,57,57,57,57,57,57,57
Codex of Contempt,15,Ice,,4240,116,116,116,116,116,116,116,116
Cold Confusion,3,Ice,,750,0,0,0,0,0,0,0,0
Cold Drake,10,Fire,,1410,0,0,0,0,0,0,0,0
Cold Hart,3,Ice,,650,158,158,158,158,158,158,158,158
Coldhearted Troll,6,Ice,,3380,237,237,237,237,237,237,237,237
Colonel Ivanenko,15,Storm,,8000,38,38,38,38,38,38,38,38
Colonel Orlov,15,Ice,,14290,57,57,57,57,57,57,57,57
Colorful Brudel,17,Storm,,3200,92,92,92,92,92,92,92,92
Colorful Bunny,17,Death,,3825,119,119,119,119,119,119,119,119
Colorful Nibbelung,17,Ice,,4450,158,158,158,158,158,158,158,158
Colorful Whatchamagolem,17,Fire,,3560,99,99,99,99,99,99,99,99
Colossus Spider,13,Storm,,11800,57,57,57,57,57,57,57,57
Colossus Spider,13,Storm,,14750,57,57,57,57,57,57,57,57
Combat-ant,4,Balance,,880,198,198,198,198,198,198,198,198
Commandant Lassard,15,Myth,,10560,57,57,57,57,57,57,57,57
Commissionaire Maladay,15,Myth,,10975,57,57,57,57,57,57,57,57
Common House Spider,15,Death,,2200,87,87,87,87,87,87,87,87
Common Killer,14,Fire,,2575,18,18,18,18,18,18,18,18
Condemned Mander,9,Myth,,1445,18,18,18,18,18,18,18,18
Condemned Soldier,8,Death,,1575,18,18,18,18,18,18,18,18
Confused Forest Warrior,5,Life,,625,0,0,0,0,0,0,0,0
Confused Sentry,8,Balance,,845,0,0,0,0,0,0,0,0
Conjurer,5,Myth,,2240,0,0,0,0,0,0,0,0
Conscripted Aero Dwarf,16,Death,,3825,158,158,158,158,158,158,158,158
Conscripted Fire Dwarf,16,Fire,,3095,99,99,99,99,99,99,99,99
Conscripted Ice Dwarf,16,Ice,,3870,158,158,158,158,158,158,158,158
Conscripted Mander,3,Balance,,1025,0,0,0,0,0,0,0,0
Conscripted Mander,5,Balance,,1535,0,0,0,0,0,0,0,0
Conscripted Mander,11,Balance,,2050,38,38,38,38,38,38,38,38
Conscripted Mander,12,Balance,,2560,57,57,57,57,57,57,57,57
Conscripted Mander,2,Balance,,640,0,0,0,0,0,0,0,0
Constable,5,Life,,610,0,0,0,0,0,0,0,0
Copper Wing Guard,12,Fire,,2785,18,18,18,18,18,18,18,18
Copy Qhat,19,Star,,10670,192,192,192,192,192,192,192,192
Copy Qhat,17,Moon,,1,153,153,153,153,153,153,153,153
Copy Qhat,17,Moon,,1,153,153,153,153,153,153,153,153
Cora WinterBranch,2,Ice,,675,0,0,0,0,0,0,0,0
Cora WinterBranch,3,Ice,,735,0,0,0,0,0,0,0,0
Cora WinterBranch,5,Ice,,800,0,0,0,0,0,0,0,0
Cora WinterBranch,11,Ice,,3045,18,18,18,18,18,18,18,18
Cora WinterBranch,12,Ice,,3495,18,18,18,18,18,18,18,18
Corisande,15,Life,,6450,118,118,118,118,118,118,118,118
Corporal Tenni'syn,16,Storm,,64000,93,93,93,93,93,93,93,93
Corpse Lantern,12,Death,,2945,18,18,18,18,18,18,18,18
Corrupted Acolyte,15,Fire,,2200,77,77,77,77,77,77,77,77
Corrupted Earth Spirit,6,Life,,800,0,0,0,0,0,0,0,0
Corrupted Grenadier,4,Fire,,1075,0,0,0,0,0,0,0,0
Corrupted Lion,13,Myth,,4560,18,18,18,18,18,18,18,18
Corrupted Lion,13,Myth,,2920,18,18,18,18,18,18,18,18
Corrupted Rhino,13,Storm,,3360,18,18,18,18,18,18,18,18
Corrupted Rhino,13,Storm,,2960,18,18,18,18,18,18,18,18
Corrupted Water Elemental,12,Storm,,2990,18,18,18,18,18,18,18,18
Corrupted Weaver,7,Death,,765,0,0,0,0,0,0,0,0
Corrupted Yeoman Warder,4,Balance,,1405,0,0,0,0,0,0,0,0
Corrupted Zebra,13,Life,,3760,18,18,18,18,18,18,18,18
Corrupted Zebra,13,Life,,3760,18,18,18,18,18,18,18,18
Cough,16,Balance,,6800,394,394,394,394,394,394,394,394
Count Bela BlackSleep,12,Death,,13930,77,77,77,77,77,77,77,77
Count Hoppula,6,Death,,2830,198,198,198,198,198,198,198,198
Count Tirgis Crowl,15,Fire,,7840,77,77,77,77,77,77,77,77
Coven Frostbeak,9,Death,,1260,0,0,0,0,0,0,0,0
Coven Gloomwing,9,Myth,,1055,0,0,0,0,0,0,0,0
Coven Initiate,6,Balance,,840,0,0,0,0,0,0,0,0
Coven Initiate,6,Balance,,840,0,0,0,0,0,0,0,0
Coven Runeclaw,9,Myth,,1010,0,0,0,0,0,0,0,0
Cracked Egg,5,Myth,,800,0,0,0,0,0,0,0,0
Cracked Egg,5,Myth,,4000,0,0,0,0,0,0,0,0
Crackelope,4,Storm,,960,131,131,131,131,131,131,131,131
Crackles Sparkwhisker,1,Storm,Sun,300,0,0,0,0,0,0,0,0
Crackles Sparkwhisker,1,Storm,Sun,300,0,0,0,0,0,0,0,0
Crackles Sparkwhisker,1,Storm,Sun,300,0,0,0,0,0,0,0,0
Crackles Sparkwhisker,1,Storm,Sun,300,0,0,0,0,0,0,0,0
Crackles Sparkwhisker,1,Storm,Sun,300,0,0,0,0,0,0,0,0
Crackling Eel,12,Ice,,2920,18,18,18,18,18,18,18,18
Crawler of the Mist,12,Life,,960,18,18,18,18,18,18,18,18
Crazed Forest Spirit,6,Life,,1400,0,0,0,0,0,0,0,0
Crazed Slave,3,Life,,310,0,0,0,0,0,0,0,0
Crazed Thunder Horn,12,Fire,,2145,18,18,18,18,18,18,18,18
Crazy Water-Mole,9,Storm,,695,0,0,0,0,0,0,0,0
Cree CurdWright,12,Life,,15360,57,57,57,57,57,57,57,57
Creeper,5,Storm,,1800,0,0,0,0,0,0,0,0
Creeping Water Bug,14,Ice,,2655,18,18,18,18,18,18,18,18
Creme Beret,18,Death,,4400,158,158,158,158,158,158,158,158
Creme Beret,18,Death,,4620,166,166,166,166,166,166,166,166
Crescent Moon Centaur,7,Moon,,1280,0,0,0,0,0,0,0,0
Cretan Bull,16,Death,,3880,158,158,158,158,158,158,158,158
Crevasse Moth,4,Ice,,1280,237,237,237,237,237,237,237,237
Crevasse Troll,15,Storm,,3020,38,38,38,38,38,38,38,38
Crimson Barb Knight,7,Storm,,1200,0,0,0,0,0,0,0,0
Crimson Eagle,13,Balance,,16120,50,50,50,50,50,50,50,50
Cronus,13,Sun,,24000,38,38,38,38,38,38,38,38
Cronus,14,Sun,,24000,38,38,38,38,38,38,38,38
Cruor Bat,12,Fire,,2840,18,18,18,18,18,18,18,18
Crusher,16,Life,,9920,106,106,106,106,106,106,106,106
Crustacean Clawcutter,9,Storm,,655,0,0,0,0,0,0,0,0
Crustacean Pincer,9,Fire,,730,0,0,0,0,0,0,0,0
Crustacean Shellbreaker,9,Balance,,1065,0,0,0,0,0,0,0,0
Crustacean Waverunner,9,Ice,,1280,0,0,0,0,0,0,0,0
Crustose Lichen,13,Ice,,2460,18,18,18,18,18,18,18,18
Crying Sky Priestess,15,Storm,,3540,77,77,77,77,77,77,77,77
Crying Sky Priestess,15,Myth,,3970,107,107,107,107,107,107,107,107
Crying Spirit,7,Death,,810,0,0,0,0,0,0,0,0
Crypt Conscript,14,Myth,,2000,97,97,97,97,97,97,97,97
Crypt Crawler,7,Myth,,1010,0,0,0,0,0,0,0,0
Crypt Scavenger,4,Death,,680,0,0,0,0,0,0,0,0
Crypt Spider,15,Death,,2200,87,87,87,87,87,87,87,87
Crypt Spider,12,Death,,2815,18,18,18,18,18,18,18,18
Crypt Walker,6,Death,,1000,0,0,0,0,0,0,0,0
Crypt Watchguard,2,Death,,300,0,0,0,0,0,0,0,0
Crystal Crawler,8,Ice,,765,0,0,0,0,0,0,0,0
Crystal Lightspear,5,Fire,,1200,0,0,0,0,0,0,0,0
Crystalline Queen,9,Balance,,4400,0,0,0,0,0,0,0,0
Crystalline Seadevil,5,Life,,1320,237,237,237,237,237,237,237,237
Cullen Mac Heath,12,Life,,2915,18,18,18,18,18,18,18,18
Cursed Mouse Knight,12,Life,,2830,18,18,18,18,18,18,18,18
Cursed Ronin,5,Myth,,675,0,0,0,0,0,0,0,0
Curuin Charmtooth,9,Life,,3400,0,0,0,0,0,0,0,0
Custos Decimus,10,Storm,,5890,18,18,18,18,18,18,18,18
Cuthalla,10,Storm,,3760,0,0,0,0,0,0,0,0
Cuthbert Dragonhawk,6,Fire,,1500,0,0,0,0,0,0,0,0
Cutthroat,10,Ice,,2375,0,0,0,0,0,0,0,0
Cyclops Guardian,5,Myth,,800,0,0,0,0,0,0,0,0
Cyclops Legionnaire,2,Myth,,235,0,0,0,0,0,0,0,0
Cyclops Sentry,8,Fire,Storm,1000,0,0,0,0,0,0,0,0
Cyclops Soldier,3,Myth,,550,0,0,0,0,0,0,0,0
Cyclops Squire,1,Myth,,150,0,0,0,0,0,0,0,0
Cyclops Warrior,4,Myth,,700,0,0,0,0,0,0,0,0
Cyclops Watcher,2,Myth,,300,0,0,0,0,0,0,0,0
Cyn De Lobster,4,Storm,,1550,0,0,0,0,0,0,0,0
Cyn De Lobster,5,Storm,,2330,0,0,0,0,0,0,0,0
Cyn De Lobster,11,Storm,,3105,38,38,38,38,38,38,38,38
Cyn De Lobster,12,Storm,,3880,57,57,57,57,57,57,57,57
Cyn De Lobster,3,Storm,,775,0,0,0,0,0,0,0,0
Cyphurr,16,Ice,,11760,97,97,97,97,97,97,97,97
Cyrio Cassini,1,,,500,0,0,0,0,0,0,0,0
Cyrio Cassini,15,Balance,,13200,57,57,57,57,57,57,57,57
Cyrio Cassini,15,Death,,11600,57,57,57,57,57,57,57,57
Cyrio Cassini,15,Fire,,10000,57,57,57,57,57,57,57,57
Cyrio Cassini,15,Ice,,14000,57,57,57,57,57,57,57,57
Cyrio Cassini,15,Life,,12400,57,57,57,57,57,57,57,57
Cyrio Cassini,15,Myth,,10800,57,57,57,57,57,57,57,57
Cyrio Cassini,15,Storm,,9200,57,57,57,57,57,57,57,57
Cyrus Drake,7,Myth,,4000,0,0,0,0,0,0,0,0
Cyrus Drake,7,Myth,,6740,147,147,147,147,147,147,147,147
Cyrus Drake,18,Myth,,48000,97,97,97,97,97,97,97,97
D'viss,16,Balance,,12320,120,120,120,120,120,120,120,120
Dalia Falmea,7,Myth,,4000,0,0,0,0,0,0,0,0
Dalia Falmea,7,Fire,,4670,139,139,139,139,139,139,139,139
Damage Pox,6,Balance,,785,0,0,0,0,0,0,0,0
Damdin'Bazar,13,Myth,,14695,57,57,57,57,57,57,57,57
Darajani Guard,10,Myth,,1365,0,0,0,0,0,0,0,0
Dark Cloud Agent,16,Shadow,,2640,119,119,119,119,119,119,119,119
Dark Cloud Cabalist,16,Shadow,,3750,158,158,158,158,158,158,158,158
Dark Cloud Leader,16,Shadow,,9560,198,198,198,198,198,198,198,198
Dark Fairy,1,Life,,115,0,0,0,0,0,0,0,0
Dark Fairy,1,Life,,115,0,0,0,0,0,0,0,0
Dark Fiend,17,Shadow,,14400,38,38,38,38,38,38,38,38
Dark Knight,11,Death,,10000,38,38,38,38,38,38,38,38
Dark Poltergeist,8,Life,,845,0,0,0,0,0,0,0,0
Dark Sentinel,17,Shadow,,80000,0,0,0,0,0,0,0,0
Dark Seraph,17,Shadow,,20000,38,38,38,38,38,38,38,38
Darkmane Lion,10,Storm,,0,0,0,0,0,0,0,0,0
Darkmane Lioness,10,Fire,,1070,0,0,0,0,0,0,0,0
Darkmane Raider,10,Storm,,940,0,0,0,0,0,0,0,0
Darkmoor Gargoyle,13,Myth,,4640,57,57,57,57,57,57,57,57
Darkmoor Serf,13,Storm,,5200,38,38,38,38,38,38,38,38
Darkmoor Squire,13,Death,,5930,57,57,57,57,57,57,57,57
Darksun Goliath,14,Life,,2620,18,18,18,18,18,18,18,18
Darkwing Chopper,10,Fire,,915,0,0,0,0,0,0,0,0
Darkwing Hewer,10,Myth,,1410,0,0,0,0,0,0,0,0
Daydream Deceiver,6,Myth,,3790,147,147,147,147,147,147,147,147
Dead Beet,17,Death,,5740,179,179,179,179,179,179,179,179
Dead Beet,17,Death,,3825,119,119,119,119,119,119,119,119
Dead Beets,3,Death,,880,0,0,0,0,0,0,0,0
Dead Beets,5,Death,,1320,0,0,0,0,0,0,0,0
Dead Beets,11,Death,,1760,38,38,38,38,38,38,38,38
Dead Beets,12,Death,,2200,57,57,57,57,57,57,57,57
Dead Beets,2,Death,,550,0,0,0,0,0,0,0,0
Dead Branches,13,Fire,,2315,18,18,18,18,18,18,18,18
Dead Rover,10,Balance,,1285,0,0,0,0,0,0,0,0
Deadly Scratcher,4,Balance,,575,0,0,0,0,0,0,0,0
Death Ant,16,Death,,3040,119,119,119,119,119,119,119,119
Death Aspect,17,Death,,4210,148,148,148,148,148,148,148,148
Death Cap,16,Death,,3460,119,119,119,119,119,119,119,119
Death Draconian,8,Fire,Storm,1000,0,0,0,0,0,0,0,0
Death Draconian,8,Fire,Storm,1000,0,0,0,0,0,0,0,0
Death Fungus,16,Storm,Death,2500,92,92,92,92,92,92,92,92
Death Incarnate,7,Death,,1400,0,0,0,0,0,0,0,0
Death Megataur,4,Death,,710,158,158,158,158,158,158,158,158
Death Minotaur,13,Death,,15840,38,38,38,38,38,38,38,38
Death Monkey Spider,16,Death,,3000,119,119,119,119,119,119,119,119
Death Oni,6,Death,,1000,0,0,0,0,0,0,0,0
Death Oni,14,Death,,650,0,0,0,0,0,0,0,0
Death Oni,6,Death,,2000,0,0,0,0,0,0,0,0
Death Pixie,8,Life,,1115,0,0,0,0,0,0,0,0
Death Pixie,3,Life,,435,0,0,0,0,0,0,0,0
